match_nr,home/away,player_name,player_position,minutes_played,attempted_shots,shots_on_goal,goals,assists,totat_passes,key_passes,pass_completion,saves,tackles,blocks,interceptions,conceded_goals,total_duels,won_duels,attempted_dribbles,successful_dribbles,cards,game_won,game_result,rating,id,team,season
16,away,Salman Al Faraj,M,90,0,0,0,0,80,2,73,0,2,0,0,0,7,4,2,0,0,lost,5-0,6.6,44341.0,Saudi Arabia,2018
16,away,Salem Al Dawsari,M,90,2,0,0,0,44,1,40,0,4,0,1,0,19,8,4,1,0,lost,5-0,6.3,44340.0,Saudi Arabia,2018
16,away,Mohammad Al-Sahlawi,F,85,0,0,0,0,13,0,10,0,1,0,0,0,16,5,0,0,0,lost,5-0,6.5,44321.0,Saudi Arabia,2018
16,away,Fahad Al Muwallad,F,26,0,0,0,0,2,0,2,0,1,0,0,0,4,1,2,0,0,lost,5-0,6.3,44617.0,Saudi Arabia,2018
16,away,Hatan Bahbri,M,16,0,0,0,0,4,0,3,0,1,0,0,0,3,1,0,0,0,lost,5-0,6.3,44347.0,Saudi Arabia,2018
16,away,Mohanad Aseri Abu Radiah,F,5,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,lost,5-0,6.5,44445.0,Saudi Arabia,2018
16,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,Saudi Arabia,2018
16,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,Saudi Arabia,2018
16,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,Saudi Arabia,2018
16,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,Saudi Arabia,2018
16,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,Saudi Arabia,2018
16,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,Saudi Arabia,2018
16,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,Saudi Arabia,2018
16,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,Saudi Arabia,2018
16,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,Saudi Arabia,2018
16,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,Saudi Arabia,2018
16,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,Saudi Arabia,2018
16,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,5-0,0,,Saudi Arabia,2018
17,home,Mohamed El Shenawy,G,90,0,0,0,0,22,0,6,4,0,0,0,1,1,1,0,0,0,lost,0-1,6.9,16797.0,Egypt,2018
17,home,Ahmed Fathy,D,90,1,1,0,0,36,1,30,0,7,0,3,0,12,8,1,1,0,lost,0-1,7.2,16803.0,Egypt,2018
17,home,Ali Gabr,D,90,0,0,0,0,21,0,14,0,0,1,2,0,1,1,0,0,0,lost,0-1,6.6,2653.0,Egypt,2018
17,home,Ahmed Hegazy,D,90,0,0,0,0,43,0,28,0,0,1,5,0,7,3,0,0,1,lost,0-1,6.7,19149.0,Egypt,2018
17,home,Mohamed Abdul Shafy,D,90,0,0,0,0,51,0,37,0,2,0,2,0,5,3,1,1,0,lost,0-1,6.9,44424.0,Egypt,2018
17,home,Mohamed Elneny,M,90,1,0,0,0,49,1,43,0,1,0,1,0,5,1,0,0,0,lost,0-1,6.7,1452.0,Egypt,2018
17,home,Tarek Hamed,M,50,0,0,0,0,31,0,26,0,2,0,1,0,7,4,0,0,0,lost,0-1,6.9,2663.0,Egypt,2018
17,home,Amr Warda,M,82,0,0,0,0,27,2,16,0,1,0,1,0,12,7,2,2,0,lost,0-1,7,2667.0,Egypt,2018
17,home,Abdalla El Said,M,90,1,0,0,0,55,0,40,0,3,0,1,0,15,5,0,0,0,lost,0-1,6.7,16838.0,Egypt,2018
17,home,Trézéguet,M,90,2,1,0,0,38,0,32,0,4,1,3,0,16,5,3,0,0,lost,0-1,6.2,2664.0,Egypt,2018
17,home,Marwan Mohsen,F,63,1,1,0,0,13,0,8,0,0,0,0,0,14,3,0,0,0,lost,0-1,6.5,16828.0,Egypt,2018
17,home,Kahraba,M,27,0,0,0,0,11,0,7,0,0,0,0,0,9,1,2,0,0,lost,0-1,5.9,16861.0,Egypt,2018
17,home,Ramadan Sobhi,M,8,0,0,0,0,4,0,3,0,1,0,0,0,2,1,0,0,0,lost,0-1,6.3,16821.0,Egypt,2018
17,home,Sam Morsy,M,40,0,0,0,0,23,0,23,0,2,0,3,0,6,2,1,0,1,lost,0-1,6.7,19558.0,Egypt,2018
17,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Egypt,2018
17,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Egypt,2018
17,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Egypt,2018
17,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Egypt,2018
17,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Egypt,2018
17,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Egypt,2018
17,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Egypt,2018
17,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Egypt,2018
17,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Egypt,2018
17,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Egypt,2018
17,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Egypt,2018
17,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Egypt,2018
17,away,F. Muslera,G,90,0,0,0,0,18,0,14,3,0,0,0,0,0,0,0,0,0,won,0-1,7.3,429.0,Uruguay,2018
17,away,G. Varela,D,90,0,0,0,0,55,1,53,0,3,0,1,0,9,6,1,1,0,won,0-1,7.5,1290.0,Uruguay,2018
17,away,J. Giménez,D,90,1,1,1,0,65,0,55,0,4,0,9,0,14,11,1,1,0,won,0-1,8.3,31.0,Uruguay,2018
17,away,D. Godín,D,90,0,0,0,0,68,1,58,0,4,0,4,0,15,11,2,2,0,won,0-1,8.5,32.0,Uruguay,2018
17,away,M. Cáceres,D,90,1,0,0,0,40,0,34,0,0,0,1,0,9,4,0,0,0,won,0-1,6.3,854.0,Uruguay,2018
17,away,N. Nández,M,58,0,0,0,0,33,1,26,0,2,0,1,0,5,4,0,0,0,won,0-1,6.9,2614.0,Uruguay,2018
17,away,M. Vecino,M,87,2,0,0,0,85,0,73,0,1,0,6,0,11,9,2,2,0,won,0-1,7.9,211.0,Uruguay,2018
17,away,R. Bentancur,M,90,0,0,0,0,87,1,81,0,2,0,4,0,10,8,1,1,0,won,0-1,7.9,863.0,Uruguay,2018
17,away,G. de Arrascaeta,M,59,0,0,0,0,24,0,22,0,2,0,1,0,10,5,2,1,0,won,0-1,6.6,2612.0,Uruguay,2018
17,away,L. Suárez,F,90,3,1,0,0,29,2,20,0,0,0,2,0,12,2,5,1,0,won,0-1,5.9,157.0,Uruguay,2018
17,away,E. Cavani,F,90,4,3,0,0,30,1,27,0,0,0,0,0,8,3,1,1,0,won,0-1,7.6,274.0,Uruguay,2018
17,away,C. Sánchez,M,32,0,0,0,1,25,3,18,0,1,0,0,0,2,1,0,0,0,won,0-1,7.3,10000.0,Uruguay,2018
17,away,L. Torreira,M,3,0,0,0,0,4,0,3,0,0,0,0,0,1,1,0,0,0,won,0-1,6.7,1462.0,Uruguay,2018
17,away,Cristian Gabriel Rodríguez Barrotti,M,31,0,0,0,0,25,0,19,0,0,0,0,0,6,2,1,1,0,won,0-1,6.5,51612.0,Uruguay,2018
17,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Uruguay,2018
17,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Uruguay,2018
17,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Uruguay,2018
17,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Uruguay,2018
17,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Uruguay,2018
17,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Uruguay,2018
17,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Uruguay,2018
17,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Uruguay,2018
17,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Uruguay,2018
17,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Uruguay,2018
17,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Uruguay,2018
17,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Uruguay,2018
18,home,M. Mohamedi,G,90,0,0,0,0,15,0,9,2,0,0,0,1,0,0,0,0,0,lost,0-1,6.7,2702.0,Morocco,2018
18,home,N. Amrabat,D,76,0,0,0,0,29,2,20,0,1,0,0,0,14,7,5,3,0,lost,0-1,6.9,2719.0,Morocco,2018
18,home,M. Benatia,D,90,1,1,0,0,94,0,76,0,0,1,0,0,7,5,0,0,0,lost,0-1,6.9,2708.0,Morocco,2018
18,home,R. Saïss,D,90,0,0,0,0,70,0,61,0,1,0,0,0,8,2,0,0,0,lost,0-1,6.7,2716.0,Morocco,2018
18,home,A. Hakimi,D,90,0,0,0,0,26,1,24,0,2,0,0,0,13,5,1,1,0,lost,0-1,6.3,9.0,Morocco,2018
18,home,Karim El Ahmadi Al Aroos,M,90,0,0,0,0,42,0,36,0,1,0,2,0,14,7,0,0,1,lost,0-1,6.7,2713.0,Morocco,2018
18,home,M. Boussoufa,M,90,0,0,0,0,46,1,38,0,2,0,1,0,10,8,1,0,0,lost,0-1,7,2712.0,Morocco,2018
18,home,H. Ziyech,M,90,2,1,0,0,48,1,38,0,0,0,1,0,6,1,0,0,0,lost,0-1,6.9,548.0,Morocco,2018
18,home,Y. Belhanda,M,90,1,0,0,0,48,1,40,0,2,0,0,0,12,5,1,0,0,lost,0-1,6.3,445.0,Morocco,2018
18,home,A. Harit,M,82,3,1,0,0,25,2,19,0,0,0,0,0,21,9,10,6,0,lost,0-1,6.7,412.0,Morocco,2018
18,home,A. El Kaabi,F,77,1,0,0,0,7,0,3,0,0,0,0,0,9,4,2,0,0,lost,0-1,6.5,2722.0,Morocco,2018
18,home,Manuel Marouan da Costa Trindade Senoussi,D,8,1,0,0,0,6,0,6,0,1,0,0,0,1,1,0,0,0,lost,0-1,6.3,2706.0,Morocco,2018
18,home,S. Amrabat,M,14,0,0,0,0,4,0,3,0,0,0,0,0,3,1,0,0,0,lost,0-1,6.2,74.0,Morocco,2018
18,home,A. Bouhaddouz,F,13,0,0,0,0,1,1,1,0,0,0,0,0,4,2,0,0,0,lost,0-1,6.2,44735.0,Morocco,2018
18,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Morocco,2018
18,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Morocco,2018
18,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Morocco,2018
18,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Morocco,2018
18,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Morocco,2018
18,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Morocco,2018
18,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Morocco,2018
18,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Morocco,2018
18,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Morocco,2018
18,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Morocco,2018
18,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Morocco,2018
18,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost,0-1,0,,Morocco,2018
18,away,A. Beiranvand,G,90,0,0,0,0,23,0,8,3,0,0,0,0,0,0,0,0,0,won,0-1,7.7,2682.0,Iran,2018
18,away,R. Rezaeian,D,90,0,0,0,0,19,0,11,0,3,0,0,0,9,5,0,0,0,won,0-1,6.6,2691.0,Iran,2018
18,away,M. Pouraliganji,D,90,0,0,0,0,22,0,13,0,0,0,1,0,5,2,0,0,0,won,0-1,6.9,2690.0,Iran,2018
18,away,R. Cheshmi,D,90,1,0,0,0,12,0,9,0,2,0,1,0,5,2,0,0,0,won,0-1,7,2683.0,Iran,2018
18,away,E. Hajisafi,D,90,1,0,0,0,21,0,9,0,0,0,0,0,9,7,0,0,0,won,0-1,7.2,2685.0,Iran,2018
18,away,O. Ebrahimi,M,80,1,0,0,0,24,0,19,0,2,0,1,0,8,5,0,0,0,won,0-1,6.6,2694.0,Iran,2018
18,away,A. Jahanbakhsh,M,85,2,1,0,0,16,0,10,0,4,0,2,0,14,8,2,2,1,won,0-1,7.3,2700.0,Iran,2018
18,away,M. Shojaei,M,68,0,0,0,0,15,0,11,0,3,0,1,0,14,7,4,3,1,won,0-1,6.3,2696.0,Iran,2018
18,away,V. Amiri,M,90,0,0,0,0,20,1,11,0,1,0,2,0,9,5,1,1,0,won,0-1,7,2692.0,Iran,2018
18,away,K. Ansarifard,M,90,1,0,0,0,16,1,11,0,3,0,2,0,16,7,1,0,1,won,0-1,6.7,2698.0,Iran,2018
18,away,S. Azmoun,F,90,2,1,0,0,24,0,9,0,2,0,1,0,21,11,1,1,0,won,0-1,6.6,1221.0,Iran,2018
18,away,M. Hosseini,D,10,0,0,0,0,2,0,2,0,0,0,0,0,2,2,0,0,0,won,0-1,6.9,2686.0,Iran,2018
18,away,S. Ghoddos,F,5,0,0,0,0,1,0,1,0,0,0,0,0,5,1,0,0,0,won,0-1,6.3,2699.0,Iran,2018
18,away,M. Taremi,F,22,0,0,0,0,3,0,3,0,0,0,0,0,5,3,1,1,0,won,0-1,6.6,42315.0,Iran,2018
18,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Iran,2018
18,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Iran,2018
18,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Iran,2018
18,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Iran,2018
18,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Iran,2018
18,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Iran,2018
18,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Iran,2018
18,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Iran,2018
18,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Iran,2018
18,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Iran,2018
18,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Iran,2018
18,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,0-1,0,,Iran,2018
19,home,Rui Patrício,G,90,0,0,0,0,23,0,13,3,0,0,0,3,0,0,0,0,0,draw,3-3,6,2674.0,Portugal,2018
19,home,Cédric Soares,D,90,0,0,0,0,37,1,26,0,1,1,1,0,6,3,0,0,0,draw,3-3,6.2,190.0,Portugal,2018
19,home,Pepe,D,90,1,0,0,0,29,0,24,0,1,0,1,0,7,4,1,1,0,draw,3-3,6.5,373.0,Portugal,2018
19,home,José Fonte,D,90,0,0,0,0,33,0,28,0,1,0,0,0,7,3,0,0,0,draw,3-3,5.9,2675.0,Portugal,2018
19,home,Raphaël Guerreiro,D,90,0,0,0,0,48,0,38,0,3,0,0,0,10,7,3,1,0,draw,3-3,6.2,8.0,Portugal,2018
19,home,Bernardo Silva,M,69,0,0,0,0,21,0,17,0,3,0,0,0,7,4,2,1,0,draw,3-3,6.7,636.0,Portugal,2018
19,home,João Moutinho,M,90,0,0,0,0,36,2,34,0,3,0,1,0,12,5,1,1,0,draw,3-3,6.7,2677.0,Portugal,2018
19,home,William Carvalho,M,90,0,0,0,0,52,1,47,0,1,0,0,0,3,2,1,1,0,draw,3-3,6.6,1580.0,Portugal,2018
19,home,Bruno Fernandes,M,68,1,0,0,0,18,0,15,0,1,0,2,0,9,2,0,0,1,draw,3-3,6.2,1485.0,Portugal,2018
19,home,Gonçalo Guedes,F,80,0,0,0,1,19,1,15,0,1,0,0,0,12,5,0,0,0,draw,3-3,6.6,925.0,Portugal,2018
19,home,Cristiano Ronaldo,F,90,3,3,3,0,36,1,34,0,0,1,0,0,15,9,1,0,0,draw,3-3,9.6,874.0,Portugal,2018
19,home,João Mário,M,22,0,0,0,0,9,0,7,0,0,0,0,0,4,1,1,0,0,draw,3-3,6.3,206.0,Portugal,2018
19,home,André Silva,F,10,0,0,0,0,4,0,2,0,0,0,0,0,2,1,0,0,0,draw,3-3,6.5,2063.0,Portugal,2018
19,home,Ricardo Andrade Quaresma Bernardo,M,21,1,0,0,0,7,0,7,0,0,0,0,0,4,3,2,2,0,draw,3-3,6.9,1989.0,Portugal,2018
19,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Portugal,2018
19,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Portugal,2018
19,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Portugal,2018
19,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Portugal,2018
19,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Portugal,2018
19,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Portugal,2018
19,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Portugal,2018
19,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Portugal,2018
19,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Portugal,2018
19,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Portugal,2018
19,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Portugal,2018
19,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Portugal,2018
19,away,David de Gea,G,90,0,0,0,0,16,0,15,0,0,0,0,3,0,0,0,0,0,draw,3-3,5.2,882.0,Spain,2018
19,away,Nacho,D,90,1,1,1,0,47,0,44,0,5,0,2,0,18,11,4,3,0,draw,3-3,7,735.0,Spain,2018
19,away,Piqué,D,90,0,0,0,0,71,0,65,0,0,0,1,0,8,3,0,0,0,draw,3-3,6.3,136.0,Spain,2018
19,away,Sergio Ramos,D,90,0,0,0,0,118,0,113,0,2,0,1,0,4,4,0,0,0,draw,3-3,7,738.0,Spain,2018
19,away,Jordi Alba,D,90,0,0,0,0,78,2,71,0,1,0,1,0,3,1,0,0,0,draw,3-3,6.3,128.0,Spain,2018
19,away,Koke,M,90,1,0,0,0,88,0,80,0,1,0,2,0,8,3,1,1,0,draw,3-3,6.3,50.0,Spain,2018
19,away,Sergio Busquets,M,90,1,0,0,1,69,1,65,0,1,0,2,0,13,6,0,0,1,draw,3-3,7.2,144.0,Spain,2018
19,away,Andrés Iniesta,M,70,1,0,0,0,67,2,62,0,0,0,0,0,6,3,5,2,0,draw,3-3,6.7,33243.0,Spain,2018
19,away,David Silva,F,86,1,0,0,0,56,4,48,0,1,0,1,0,9,4,2,2,0,draw,3-3,7.5,634.0,Spain,2018
19,away,Diego Costa,F,77,3,2,2,0,18,0,16,0,1,0,0,0,10,4,2,2,0,draw,3-3,8.5,54.0,Spain,2018
19,away,Isco,F,90,2,2,0,0,94,0,89,0,0,0,0,0,15,7,7,3,0,draw,3-3,7.3,745.0,Spain,2018
19,away,Thiago Alcântara,M,20,0,0,0,0,27,0,24,0,1,0,0,0,3,3,1,1,0,draw,3-3,6.6,507.0,Spain,2018
19,away,Lucas Vázquez,M,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,draw,3-3,6.5,757.0,Spain,2018
19,away,Iago Aspas,F,13,1,1,0,0,6,0,4,0,0,0,0,0,1,0,0,0,0,draw,3-3,6.3,47445.0,Spain,2018
19,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Spain,2018
19,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Spain,2018
19,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Spain,2018
19,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Spain,2018
19,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Spain,2018
19,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Spain,2018
19,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Spain,2018
19,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Spain,2018
19,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Spain,2018
19,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Spain,2018
19,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Spain,2018
19,away,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,draw,3-3,0,,Spain,2018
20,home,H. Lloris,G,90,0,0,0,0,20,0,16,1,0,0,0,1,0,0,0,0,0,won,2-1,6.3,159.0,France,2018
20,home,B. Pavard,D,90,1,0,0,0,61,1,46,0,3,0,1,0,14,4,3,0,0,won,2-1,6.7,2725.0,France,2018
20,home,R. Varane,D,90,0,0,0,0,69,0,59,0,0,0,0,0,6,4,0,0,0,won,2-1,6.6,742.0,France,2018
20,home,S. Umtiti,D,90,0,0,0,0,58,0,55,0,0,1,0,0,8,3,0,0,0,won,2-1,5.9,139.0,France,2018
20,home,L. Hernández,D,90,2,0,0,0,41,0,33,0,1,1,0,0,14,11,2,1,0,won,2-1,7,33.0,France,2018
20,home,C. Tolisso,M,78,0,0,0,0,65,0,57,0,1,0,2,0,6,3,1,0,1,won,2-1,7,519.0,France,2018
20,home,N. Kanté,M,90,0,0,0,0,59,0,55,0,3,0,2,0,9,5,2,2,0,won,2-1,7.5,2290.0,France,2018
20,home,P. Pogba,M,90,1,1,0,0,61,1,50,0,0,0,0,0,12,4,0,0,0,won,2-1,6.6,904.0,France,2018
20,home,K. Mbappé,F,90,1,1,0,0,19,2,16,0,1,0,0,0,14,6,6,4,0,won,2-1,6.9,278.0,France,2018
20,home,A. Griezmann,F,70,5,3,1,0,19,0,11,0,0,0,0,0,6,3,0,0,0,won,2-1,7.9,56.0,France,2018
20,home,O. Dembélé,F,70,0,0,0,0,14,1,10,0,3,0,0,0,8,5,2,0,0,won,2-1,6.6,153.0,France,2018
20,home,B. Matuidi,M,12,0,0,0,0,8,0,8,0,0,0,0,0,2,0,0,0,0,won,2-1,6.3,869.0,France,2018
20,home,N. Fekir,F,20,0,0,0,0,11,0,7,0,3,0,0,0,8,6,1,1,0,won,2-1,7.2,668.0,France,2018
20,home,O. Giroud,F,20,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,won,2-1,6.5,2295.0,France,2018
20,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0,,France,2018
20,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0,,France,2018
20,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0,,France,2018
20,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0,,France,2018
20,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0,,France,2018
20,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0,,France,2018
20,home,puffer_player,puffer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,won,2-1,0,,France,2018
